container_id,bol,empty_return_date,cost_attribute_code,cost_amount_usd
CONT1001098,BOL2024101098,2024-12-22,STORAGE,137.13
CONT1001098,BOL2024101098,2024-12-22,PRE_PULL,1060.87
CONT1001098,BOL2024101098,2024-12-22,CHASSIS,181.32
CONT1001099,BOL2024101099,2025-11-22,BASE,3463.53
CONT1001099,BOL2024101099,2025-11-22,FUEL,422.53
CONT1001099,BOL2024101099,2025-11-22,CHASSIS,469.81
CONT1001100,BOL2024101100,2024-06-29,BASE,4747.29
CONT1001100,BOL2024101100,2024-06-29,FUEL,989.49
CONT1001100,BOL2024101100,2024-06-29,PRE_PULL,787.54
CONT1001100,BOL2024101100,2024-06-29,CHASSIS,362.18
CONT1001100,BOL2024101100,2024-06-29,ACCESSORIAL,740.0
CONT1001101,BOL2024101101,2025-11-01,BASE,3925.17
CONT1001101,BOL2024101101,2025-11-01,FUEL,568.51
CONT1001101,BOL2024101101,2025-11-01,CHASSIS,337.23
CONT1001102,BOL2024101102,2025-09-16,BASE,3360.72
CONT1001102,BOL2024101102,2025-09-16,FUEL,411.42
CONT1001102,BOL2024101102,2025-09-16,DEMURRAGE,1859.31
CONT1001102,BOL2024101102,2025-09-16,CHASSIS,320.19
CONT1001103,BOL2024101103,2025-10-16,BASE,3113.68
CONT1001103,BOL2024101103,2025-10-16,FUEL,308.04
CONT1001104,BOL2024101104,2024-11-27,BASE,2614.32
CONT1001104,BOL2024101104,2024-11-27,FUEL,538.89
CONT1001104,BOL2024101104,2024-11-27,STORAGE,350.14
CONT1001104,BOL2024101104,2024-11-27,CHASSIS,291.36
CONT1001104,BOL2024101104,2024-11-27,ACCESSORIAL,767.65
CONT1001105,BOL2024101105,2025-07-09,BASE,3337.33
CONT1001105,BOL2024101105,2025-07-09,FUEL,678.76
CONT1001105,BOL2024101105,2025-07-09,CHASSIS,337.09
CONT1001106,BOL2024101106,2024-05-20,BASE,3143.68
CONT1001106,BOL2024101106,2024-05-20,FUEL,681.52
CONT1001106,BOL2024101106,2024-05-20,DETENTION,1172.46
CONT1001107,BOL2024101107,2025-07-21,BASE,7945.61
CONT1001107,BOL2024101107,2025-07-21,FUEL,1279.98
CONT1001107,BOL2024101107,2025-07-21,CHASSIS,379.92
CONT1001108,BOL2024101108,2025-12-17,BASE,2999.18
CONT1001108,BOL2024101108,2025-12-17,FUEL,372.88
CONT1001108,BOL2024101108,2025-12-17,DETENTION,2634.55
CONT1001108,BOL2024101108,2025-12-17,PRE_PULL,730.0
CONT1001109,BOL2024101109,2025-08-28,BASE,5014.16
CONT1001109,BOL2024101109,2025-08-28,FUEL,783.13
CONT1001109,BOL2024101109,2025-08-28,CHASSIS,259.55
CONT1001110,BOL2024101110,2025-06-16,BASE,3125.66
CONT1001110,BOL2024101110,2025-06-16,FUEL,391.26
CONT1001110,BOL2024101110,2025-06-16,PRE_PULL,825.98
CONT1001110,BOL2024101110,2025-06-16,CHASSIS,426.88
CONT1001110,BOL2024101110,2025-06-16,ACCESSORIAL,539.9
CONT1001111,BOL2024101111,2024-11-30,BASE,4623.89
CONT1001111,BOL2024101111,2024-11-30,FUEL,973.11
CONT1001112,BOL2024101112,2025-09-17,BASE,4010.37
CONT1001112,BOL2024101112,2025-09-17,FUEL,384.34
CONT1001112,BOL2024101112,2025-09-17,PRE_PULL,711.92
CONT1001113,BOL2024101113,2024-08-10,BASE,4346.48
CONT1001113,BOL2024101113,2024-08-10,FUEL,877.44
CONT1001113,BOL2024101113,2024-08-10,ACCESSORIAL,522.95
CONT1001114,BOL2024101114,2024-03-09,BASE,2884.77
CONT1001114,BOL2024101114,2024-03-09,FUEL,460.86
CONT1001114,BOL2024101114,2024-03-09,ACCESSORIAL,803.25
CONT1001115,BOL2024101115,2024-05-10,BASE,3825.61
CONT1001115,BOL2024101115,2024-05-10,FUEL,724.89
CONT1001115,BOL2024101115,2024-05-10,DEMURRAGE,545.27
CONT1001115,BOL2024101115,2024-05-10,DETENTION,345.18
CONT1001115,BOL2024101115,2024-05-10,STORAGE,325.36
CONT1001115,BOL2024101115,2024-05-10,CHASSIS,245.68
CONT1001115,BOL2024101115,2024-05-10,ACCESSORIAL,721.89
CONT1001116,BOL2024101116,2024-11-18,BASE,3320.22
CONT1001116,BOL2024101116,2024-11-18,FUEL,621.94
CONT1001116,BOL2024101116,2024-11-18,CHASSIS,191.97
CONT1001117,BOL2024101117,2024-08-20,BASE,3774.69
CONT1001117,BOL2024101117,2024-08-20,FUEL,562.26
CONT1001117,BOL2024101117,2024-08-20,DEMURRAGE,97.45
CONT1001117,BOL2024101117,2024-08-20,DETENTION,176.78
CONT1001117,BOL2024101117,2024-08-20,PRE_PULL,1075.44
CONT1001117,BOL2024101117,2024-08-20,CHASSIS,628.72
CONT1001118,BOL2024101118,2024-08-12,BASE,5158.33
CONT1001118,BOL2024101118,2024-08-12,FUEL,993.23
CONT1001118,BOL2024101118,2024-08-12,CHASSIS,564.75
CONT1001119,BOL2024101119,2024-03-20,BASE,4698.13
CONT1001119,BOL2024101119,2024-03-20,FUEL,896.57
CONT1001120,BOL2024101120,2025-07-18,BASE,2968.67
CONT1001120,BOL2024101120,2025-07-18,FUEL,632.7
CONT1001120,BOL2024101120,2025-07-18,CHASSIS,388.85
CONT1001121,BOL2024101121,2025-11-21,BASE,2975.53
CONT1001121,BOL2024101121,2025-11-21,FUEL,449.56
CONT1001121,BOL2024101121,2025-11-21,CHASSIS,629.75
CONT1001122,BOL2024101122,2024-04-24,BASE,3022.85
CONT1001122,BOL2024101122,2024-04-24,FUEL,364.03
CONT1001122,BOL2024101122,2024-04-24,ACCESSORIAL,305.81
CONT1001123,BOL2024101123,2025-05-23,BASE,7032.01
CONT1001123,BOL2024101123,2025-05-23,FUEL,645.61
CONT1001123,BOL2024101123,2025-05-23,CHASSIS,169.98
CONT1001123,BOL2024101123,2025-05-23,ACCESSORIAL,635.27
CONT1001124,BOL2024101124,2024-10-15,BASE,4094.12
CONT1001124,BOL2024101124,2024-10-15,FUEL,699.89
CONT1001124,BOL2024101124,2024-10-15,DEMURRAGE,1220.03
CONT1001124,BOL2024101124,2024-10-15,CHASSIS,305.03
CONT1001125,BOL2024101125,2025-08-17,BASE,3835.42
CONT1001125,BOL2024101125,2025-08-17,FUEL,662.76
CONT1001125,BOL2024101125,2025-08-17,CHASSIS,633.74
CONT1001126,BOL2024101126,2025-08-26,BASE,2921.61
CONT1001126,BOL2024101126,2025-08-26,FUEL,311.45
CONT1001126,BOL2024101126,2025-08-26,STORAGE,271.58
CONT1001126,BOL2024101126,2025-08-26,ACCESSORIAL,688.52
CONT1001127,BOL2024101127,2025-05-03,BASE,5115.69
CONT1001127,BOL2024101127,2025-05-03,FUEL,1074.8
CONT1001128,BOL2024101128,2024-05-29,BASE,4234.58
CONT1001128,BOL2024101128,2024-05-29,FUEL,474.91
CONT1001128,BOL2024101128,2024-05-29,CHASSIS,594.05
CONT1001129,BOL2024101129,2025-10-21,BASE,4111.4
CONT1001129,BOL2024101129,2025-10-21,FUEL,757.08
CONT1001129,BOL2024101129,2025-10-21,PRE_PULL,755.19
CONT1001129,BOL2024101129,2025-10-21,CHASSIS,190.99
CONT1001130,BOL2024101130,2025-01-16,BASE,3151.89
CONT1001130,BOL2024101130,2025-01-16,FUEL,398.19
CONT1001130,BOL2024101130,2025-01-16,DEMURRAGE,507.54
CONT1001130,BOL2024101130,2025-01-16,DETENTION,745.07
CONT1001130,BOL2024101130,2025-01-16,STORAGE,475.79
CONT1001130,BOL2024101130,2025-01-16,CHASSIS,564.6
CONT1001131,BOL2024101131,2024-03-03,BASE,3161.91
CONT1001131,BOL2024101131,2024-03-03,FUEL,516.83
CONT1001132,BOL2024101132,2025-02-11,BASE,3158.02
CONT1001132,BOL2024101132,2025-02-11,FUEL,693.87
CONT1001132,BOL2024101132,2025-02-11,ACCESSORIAL,728.54
CONT1001133,BOL2024101133,2024-03-13,BASE,4201.09
CONT1001133,BOL2024101133,2024-03-13,FUEL,410.59
CONT1001133,BOL2024101133,2024-03-13,CHASSIS,498.73
CONT1001133,BOL2024101133,2024-03-13,ACCESSORIAL,325.27
CONT1001134,BOL2024101134,2025-10-05,BASE,9287.33
CONT1001134,BOL2024101134,2025-10-05,FUEL,1950.97
CONT1001134,BOL2024101134,2025-10-05,PRE_PULL,1025.59
CONT1001134,BOL2024101134,2025-10-05,CHASSIS,408.31
CONT1001135,BOL2024101135,2025-12-25,BASE,3703.73
CONT1001135,BOL2024101135,2025-12-25,FUEL,616.15
CONT1001135,BOL2024101135,2025-12-25,CHASSIS,200.04
CONT1001135,BOL2024101135,2025-12-25,ACCESSORIAL,386.23
CONT1001136,BOL2024101136,2024-10-25,BASE,3116.13
CONT1001136,BOL2024101136,2024-10-25,FUEL,658.53
CONT1001136,BOL2024101136,2024-10-25,CHASSIS,228.48
CONT1001137,BOL2024101137,2024-12-08,BASE,2896.88
CONT1001137,BOL2024101137,2024-12-08,FUEL,290.14
CONT1001137,BOL2024101137,2024-12-08,DETENTION,558.27
CONT1001137,BOL2024101137,2024-12-08,STORAGE,413.9
CONT1001138,BOL2024101138,2024-11-04,BASE,2919.46
CONT1001138,BOL2024101138,2024-11-04,FUEL,268.06
CONT1001138,BOL2024101138,2024-11-04,DETENTION,233.37
CONT1001138,BOL2024101138,2024-11-04,PRE_PULL,439.71
CONT1001138,BOL2024101138,2024-11-04,CHASSIS,402.79
CONT1001139,BOL2024101139,2025-04-03,BASE,4141.2
CONT1001139,BOL2024101139,2025-04-03,FUEL,391.79
CONT1001139,BOL2024101139,2025-04-03,DETENTION,1064.31
CONT1001139,BOL2024101139,2025-04-03,STORAGE,670.77
CONT1001139,BOL2024101139,2025-04-03,PRE_PULL,968.79
CONT1001139,BOL2024101139,2025-04-03,CHASSIS,234.01
CONT1001140,BOL2024101140,2025-05-01,BASE,3729.7
CONT1001140,BOL2024101140,2025-05-01,FUEL,408.07
CONT1001141,BOL2024101141,2024-08-24,BASE,3656.22
CONT1001141,BOL2024101141,2024-08-24,FUEL,639.34
CONT1001141,BOL2024101141,2024-08-24,CHASSIS,615.15
CONT1001142,BOL2024101142,2025-04-30,BASE,2824.05
CONT1001142,BOL2024101142,2025-04-30,FUEL,267.07
CONT1001142,BOL2024101142,2025-04-30,CHASSIS,533.1
CONT1001143,BOL2024101143,2024-06-01,BASE,3062.05
CONT1001143,BOL2024101143,2024-06-01,FUEL,631.16
CONT1001143,BOL2024101143,2024-06-01,ACCESSORIAL,638.3
CONT1001144,BOL2024101144,2025-05-20,BASE,2596.22
CONT1001144,BOL2024101144,2025-05-20,FUEL,355.29
CONT1001144,BOL2024101144,2025-05-20,DEMURRAGE,2790.99
CONT1001144,BOL2024101144,2025-05-20,DETENTION,1881.41
CONT1001144,BOL2024101144,2025-05-20,STORAGE,652.77
CONT1001144,BOL2024101144,2025-05-20,CHASSIS,366.37
CONT1001144,BOL2024101144,2025-05-20,ACCESSORIAL,549.74
CONT1001145,BOL2024101145,2024-04-01,BASE,2484.07
CONT1001145,BOL2024101145,2024-04-01,FUEL,254.5
CONT1001145,BOL2024101145,2024-04-01,DETENTION,79.61
CONT1001145,BOL2024101145,2024-04-01,CHASSIS,626.32
CONT1001146,BOL2024101146,2025-03-29,BASE,3976.64
CONT1001146,BOL2024101146,2025-03-29,FUEL,364.27
CONT1001146,BOL2024101146,2025-03-29,CHASSIS,234.58
CONT1001147,BOL2024101147,2025-04-23,BASE,3692.14
CONT1001147,BOL2024101147,2025-04-23,FUEL,423.25
CONT1001147,BOL2024101147,2025-04-23,PRE_PULL,938.91
CONT1001147,BOL2024101147,2025-04-23,CHASSIS,210.98
CONT1001148,BOL2024101148,2025-03-31,BASE,2661.87
CONT1001148,BOL2024101148,2025-03-31,FUEL,310.23
CONT1001148,BOL2024101148,2025-03-31,STORAGE,170.62
CONT1001148,BOL2024101148,2025-03-31,PRE_PULL,1018.92
CONT1001148,BOL2024101148,2025-03-31,CHASSIS,370.49
CONT1001149,BOL2024101149,2025-02-08,BASE,2611.6
CONT1001149,BOL2024101149,2025-02-08,FUEL,367.4
CONT1001150,BOL2024101150,2025-02-25,BASE,2919.79
CONT1001150,BOL2024101150,2025-02-25,FUEL,272.25
CONT1001150,BOL2024101150,2025-02-25,DEMURRAGE,558.3
CONT1001150,BOL2024101150,2025-02-25,CHASSIS,608.69
CONT1001151,BOL2024101151,2025-11-27,BASE,4565.73
CONT1001151,BOL2024101151,2025-11-27,FUEL,852.2
CONT1001151,BOL2024101151,2025-11-27,CHASSIS,649.36
CONT1001152,BOL2024101152,2024-08-28,BASE,2710.69
CONT1001152,BOL2024101152,2024-08-28,FUEL,302.88
CONT1001153,BOL2024101153,2025-06-13,BASE,7027.62
CONT1001153,BOL2024101153,2025-06-13,FUEL,638.23
CONT1001153,BOL2024101153,2025-06-13,ACCESSORIAL,322.86
CONT1001154,BOL2024101154,2024-03-14,BASE,3539.77
CONT1001154,BOL2024101154,2024-03-14,FUEL,771.04
CONT1001154,BOL2024101154,2024-03-14,CHASSIS,557.28
CONT1001155,BOL2024101155,2025-08-10,BASE,8370.01
CONT1001155,BOL2024101155,2025-08-10,FUEL,1072.26
CONT1001155,BOL2024101155,2025-08-10,CHASSIS,217.34
CONT1001156,BOL2024101156,2024-04-15,BASE,2803.83
CONT1001156,BOL2024101156,2024-04-15,FUEL,488.52
CONT1001156,BOL2024101156,2024-04-15,DEMURRAGE,284.5
CONT1001156,BOL2024101156,2024-04-15,STORAGE,163.46
CONT1001156,BOL2024101156,2024-04-15,PRE_PULL,1170.23
CONT1001157,BOL2024101157,2025-12-23,BASE,3155.66
CONT1001157,BOL2024101157,2025-12-23,FUEL,317.76
CONT1001157,BOL2024101157,2025-12-23,CHASSIS,429.17
CONT1001158,BOL2024101158,2025-10-01,BASE,3254.25
CONT1001158,BOL2024101158,2025-10-01,FUEL,641.18
CONT1001158,BOL2024101158,2025-10-01,PRE_PULL,1144.97
CONT1001159,BOL2024101159,2025-06-12,BASE,6566.39
CONT1001159,BOL2024101159,2025-06-12,FUEL,610.27
CONT1001159,BOL2024101159,2025-06-12,DEMURRAGE,172.05
CONT1001159,BOL2024101159,2025-06-12,STORAGE,90.04
CONT1001160,BOL2024101160,2024-02-22,BASE,3284.26
CONT1001160,BOL2024101160,2024-02-22,FUEL,391.5
CONT1001160,BOL2024101160,2024-02-22,CHASSIS,369.27
CONT1001160,BOL2024101160,2024-02-22,ACCESSORIAL,149.97
CONT1001161,BOL2024101161,2025-10-30,BASE,3703.73
CONT1001161,BOL2024101161,2025-10-30,FUEL,727.36
CONT1001161,BOL2024101161,2025-10-30,PRE_PULL,1223.46
CONT1001161,BOL2024101161,2025-10-30,CHASSIS,478.88
CONT1001162,BOL2024101162,2025-10-11,BASE,6070.64
CONT1001162,BOL2024101162,2025-10-11,FUEL,818.58
CONT1001162,BOL2024101162,2025-10-11,PRE_PULL,875.91
CONT1001163,BOL2024101163,2025-01-01,BASE,6448.55
CONT1001163,BOL2024101163,2025-01-01,FUEL,900.83
CONT1001164,BOL2024101164,2024-08-03,BASE,2696.15
CONT1001164,BOL2024101164,2024-08-03,FUEL,444.18
CONT1001164,BOL2024101164,2024-08-03,CHASSIS,289.42
CONT1001165,BOL2024101165,2025-05-03,BASE,5004.39
CONT1001165,BOL2024101165,2025-05-03,FUEL,828.67
CONT1001165,BOL2024101165,2025-05-03,DEMURRAGE,2613.65
CONT1001165,BOL2024101165,2025-05-03,DETENTION,2804.1
CONT1001165,BOL2024101165,2025-05-03,CHASSIS,586.85
CONT1001166,BOL2024101166,2024-11-03,BASE,5181.43
CONT1001166,BOL2024101166,2024-11-03,FUEL,939.94
CONT1001166,BOL2024101166,2024-11-03,DETENTION,89.7
CONT1001166,BOL2024101166,2024-11-03,CHASSIS,414.68
CONT1001167,BOL2024101167,2025-03-03,BASE,8518.47
CONT1001167,BOL2024101167,2025-03-03,FUEL,1772.52
CONT1001167,BOL2024101167,2025-03-03,CHASSIS,187.26
CONT1001168,BOL2024101168,2024-06-01,BASE,3698.11
CONT1001168,BOL2024101168,2024-06-01,FUEL,813.16
CONT1001168,BOL2024101168,2024-06-01,PRE_PULL,800.18
CONT1001168,BOL2024101168,2024-06-01,CHASSIS,262.69
CONT1001168,BOL2024101168,2024-06-01,ACCESSORIAL,436.7
CONT1001169,BOL2024101169,2024-06-15,BASE,2466.18
CONT1001169,BOL2024101169,2024-06-15,FUEL,462.15
CONT1001169,BOL2024101169,2024-06-15,CHASSIS,555.06
CONT1001170,BOL2024101170,2025-05-17,BASE,3960.97
CONT1001170,BOL2024101170,2025-05-17,FUEL,402.09
CONT1001170,BOL2024101170,2025-05-17,CHASSIS,423.1
CONT1001171,BOL2024101171,2025-10-29,BASE,3773.95
CONT1001171,BOL2024101171,2025-10-29,FUEL,643.69
CONT1001171,BOL2024101171,2025-10-29,DEMURRAGE,1635.84
CONT1001171,BOL2024101171,2025-10-29,DETENTION,1717.21
CONT1001171,BOL2024101171,2025-10-29,CHASSIS,146.69
CONT1001172,BOL2024101172,2025-02-10,BASE,3999.59
CONT1001172,BOL2024101172,2025-02-10,FUEL,737.5
CONT1001172,BOL2024101172,2025-02-10,DEMURRAGE,560.8
CONT1001172,BOL2024101172,2025-02-10,STORAGE,467.82
CONT1001172,BOL2024101172,2025-02-10,CHASSIS,451.42
CONT1001173,BOL2024101173,2024-06-04,BASE,4734.1
CONT1001173,BOL2024101173,2024-06-04,FUEL,909.44
CONT1001173,BOL2024101173,2024-06-04,CHASSIS,267.66
CONT1001174,BOL2024101174,2025-05-26,BASE,6064.37
CONT1001174,BOL2024101174,2025-05-26,FUEL,890.35
CONT1001175,BOL2024101175,2025-06-18,BASE,5044.74
CONT1001175,BOL2024101175,2025-06-18,FUEL,479.65
CONT1001176,BOL2024101176,2024-04-23,BASE,2728.35
CONT1001176,BOL2024101176,2024-04-23,FUEL,449.17
CONT1001177,BOL2024101177,2024-10-26,BASE,6297.24
CONT1001177,BOL2024101177,2024-10-26,FUEL,920.15
CONT1001177,BOL2024101177,2024-10-26,CHASSIS,498.64
CONT1001178,BOL2024101178,2025-08-12,BASE,2427.24
CONT1001178,BOL2024101178,2025-08-12,FUEL,239.25
CONT1001178,BOL2024101178,2025-08-12,PRE_PULL,529.37
CONT1001179,BOL2024101179,2024-06-08,BASE,4435.19
CONT1001179,BOL2024101179,2024-06-08,FUEL,794.88
CONT1001179,BOL2024101179,2024-06-08,CHASSIS,579.1
CONT1001180,BOL2024101180,2025-09-29,BASE,3405.98
CONT1001180,BOL2024101180,2025-09-29,FUEL,452.15
CONT1001180,BOL2024101180,2025-09-29,PRE_PULL,1035.23
CONT1001180,BOL2024101180,2025-09-29,CHASSIS,121.05
CONT1001181,BOL2024101181,2024-10-29,BASE,2457.74
CONT1001181,BOL2024101181,2024-10-29,FUEL,396.46
CONT1001181,BOL2024101181,2024-10-29,CHASSIS,251.79
CONT1001182,BOL2024101182,2025-04-07,BASE,3216.73
CONT1001182,BOL2024101182,2025-04-07,FUEL,588.22
CONT1001182,BOL2024101182,2025-04-07,PRE_PULL,758.09
CONT1001182,BOL2024101182,2025-04-07,CHASSIS,434.68
CONT1001182,BOL2024101182,2025-04-07,ACCESSORIAL,555.26
CONT1001183,BOL2024101183,2025-10-13,BASE,2409.4
CONT1001183,BOL2024101183,2025-10-13,FUEL,380.06
CONT1001183,BOL2024101183,2025-10-13,CHASSIS,184.3
CONT1001183,BOL2024101183,2025-10-13,ACCESSORIAL,180.52
CONT1001184,BOL2024101184,2025-11-14,BASE,4635.3
CONT1001184,BOL2024101184,2025-11-14,FUEL,431.12
CONT1001184,BOL2024101184,2025-11-14,DEMURRAGE,946.67
CONT1001184,BOL2024101184,2025-11-14,DETENTION,1056.02
CONT1001184,BOL2024101184,2025-11-14,CHASSIS,452.72
CONT1001185,BOL2024101185,2024-08-27,BASE,8655.88
CONT1001185,BOL2024101185,2024-08-27,FUEL,935.29
CONT1001185,BOL2024101185,2024-08-27,ACCESSORIAL,243.17
CONT1001186,BOL2024101186,2025-09-05,BASE,3678.89
CONT1001186,BOL2024101186,2025-09-05,FUEL,728.85
CONT1001186,BOL2024101186,2025-09-05,CHASSIS,512.21
CONT1001187,BOL2024101187,2025-06-01,BASE,4129.77
CONT1001187,BOL2024101187,2025-06-01,FUEL,580.1
CONT1001187,BOL2024101187,2025-06-01,CHASSIS,279.11
CONT1001188,BOL2024101188,2025-11-12,BASE,5169.18
CONT1001188,BOL2024101188,2025-11-12,FUEL,1104.26
CONT1001188,BOL2024101188,2025-11-12,DEMURRAGE,2343.17
CONT1001188,BOL2024101188,2025-11-12,DETENTION,1650.5
CONT1001189,BOL2024101189,2024-05-24,BASE,3085.84
CONT1001189,BOL2024101189,2024-05-24,FUEL,298.05
CONT1001189,BOL2024101189,2024-05-24,DEMURRAGE,208.43
CONT1001189,BOL2024101189,2024-05-24,DETENTION,125.88
CONT1001190,BOL2024101190,2025-05-30,BASE,2732.47
CONT1001190,BOL2024101190,2025-05-30,FUEL,280.3
CONT1001190,BOL2024101190,2025-05-30,ACCESSORIAL,814.35
CONT1001191,BOL2024101191,2024-10-24,BASE,2630.95
CONT1001191,BOL2024101191,2024-10-24,FUEL,269.66
CONT1001191,BOL2024101191,2024-10-24,DETENTION,402.6
CONT1001191,BOL2024101191,2024-10-24,STORAGE,278.92
CONT1001191,BOL2024101191,2024-10-24,PRE_PULL,849.77
CONT1001191,BOL2024101191,2024-10-24,CHASSIS,315.77
CONT1001192,BOL2024101192,2024-07-31,BASE,3125.59
CONT1001192,BOL2024101192,2024-07-31,FUEL,484.97
CONT1001192,BOL2024101192,2024-07-31,CHASSIS,199.54
CONT1001193,BOL2024101193,2025-06-21,BASE,2450.88
CONT1001193,BOL2024101193,2025-06-21,FUEL,423.19
CONT1001194,BOL2024101194,2025-03-26,BASE,2591.56
CONT1001194,BOL2024101194,2025-03-26,FUEL,301.78
CONT1001194,BOL2024101194,2025-03-26,PRE_PULL,599.96
CONT1001194,BOL2024101194,2025-03-26,CHASSIS,337.89
CONT1001194,BOL2024101194,2025-03-26,ACCESSORIAL,429.32
CONT1001195,BOL2024101195,2024-05-14,BASE,3450.17
CONT1001195,BOL2024101195,2024-05-14,FUEL,568.31
CONT1001195,BOL2024101195,2024-05-14,CHASSIS,270.19
CONT1001196,BOL2024101196,2024-09-17,BASE,4893.6
CONT1001196,BOL2024101196,2024-09-17,FUEL,614.31
CONT1001196,BOL2024101196,2024-09-17,CHASSIS,348.93
CONT1001197,BOL2024101197,2024-03-17,BASE,2815.16
CONT1001197,BOL2024101197,2024-03-17,FUEL,273.01
CONT1001197,BOL2024101197,2024-03-17,DEMURRAGE,807.39
CONT1001197,BOL2024101197,2024-03-17,DETENTION,544.17
CONT1001197,BOL2024101197,2024-03-17,STORAGE,549.1
CONT1001197,BOL2024101197,2024-03-17,CHASSIS,128.5
CONT1001197,BOL2024101197,2024-03-17,ACCESSORIAL,195.85
CONT1001198,BOL2024101198,2025-09-30,BASE,4555.97
CONT1001198,BOL2024101198,2025-09-30,FUEL,949.16
CONT1001199,BOL2024101199,2025-03-17,BASE,9127.06
CONT1001199,BOL2024101199,2025-03-17,FUEL,1595.78
CONT1001199,BOL2024101199,2025-03-17,PRE_PULL,886.82
CONT1001200,BOL2024101200,2025-11-06,BASE,4547.76
CONT1001200,BOL2024101200,2025-11-06,FUEL,981.68
CONT1001200,BOL2024101200,2025-11-06,CHASSIS,629.32
CONT1001201,BOL2024101201,2024-03-14,BASE,3495.03
CONT1001201,BOL2024101201,2024-03-14,FUEL,329.86
CONT1001202,BOL2024101202,2025-08-17,BASE,7153.75
CONT1001202,BOL2024101202,2025-08-17,FUEL,708.96
CONT1001202,BOL2024101202,2025-08-17,DETENTION,148.88
CONT1001202,BOL2024101202,2025-08-17,STORAGE,112.39
CONT1001203,BOL2024101203,2025-02-12,BASE,3709.19
CONT1001203,BOL2024101203,2025-02-12,FUEL,714.6
CONT1001203,BOL2024101203,2025-02-12,PRE_PULL,923.46
CONT1001203,BOL2024101203,2025-02-12,CHASSIS,222.11
CONT1001204,BOL2024101204,2024-03-26,BASE,3272.4
CONT1001204,BOL2024101204,2024-03-26,FUEL,699.1
CONT1001205,BOL2024101205,2024-04-26,BASE,3364.43
CONT1001205,BOL2024101205,2024-04-26,FUEL,501.56
CONT1001205,BOL2024101205,2024-04-26,DETENTION,218.93
CONT1001205,BOL2024101205,2024-04-26,ACCESSORIAL,211.2
CONT1001206,BOL2024101206,2025-08-10,BASE,2665.16
CONT1001206,BOL2024101206,2025-08-10,FUEL,507.2
CONT1001207,BOL2024101207,2024-10-06,BASE,3944.65
CONT1001207,BOL2024101207,2024-10-06,FUEL,525.28
CONT1001207,BOL2024101207,2024-10-06,CHASSIS,483.91
CONT1001208,BOL2024101208,2024-11-09,BASE,5027.15
CONT1001208,BOL2024101208,2024-11-09,FUEL,863.08
CONT1001208,BOL2024101208,2024-11-09,CHASSIS,303.35
CONT1001208,BOL2024101208,2024-11-09,ACCESSORIAL,103.6
CONT1001209,BOL2024101209,2025-06-25,BASE,4263.56
CONT1001209,BOL2024101209,2025-06-25,FUEL,878.26
CONT1001209,BOL2024101209,2025-06-25,CHASSIS,588.19
CONT1001209,BOL2024101209,2025-06-25,ACCESSORIAL,136.23
CONT1001210,BOL2024101210,2025-08-11,BASE,4084.52
CONT1001210,BOL2024101210,2025-08-11,FUEL,483.93
CONT1001210,BOL2024101210,2025-08-11,CHASSIS,346.03
CONT1001211,BOL2024101211,2024-08-25,BASE,4910.6
CONT1001211,BOL2024101211,2024-08-25,FUEL,496.38
CONT1001211,BOL2024101211,2024-08-25,CHASSIS,396.86
CONT1001212,BOL2024101212,2024-04-21,BASE,6953.92
CONT1001212,BOL2024101212,2024-04-21,FUEL,652.63
CONT1001212,BOL2024101212,2024-04-21,PRE_PULL,530.45
CONT1001212,BOL2024101212,2024-04-21,CHASSIS,599.16
CONT1001213,BOL2024101213,2025-07-15,BASE,3989.84
CONT1001213,BOL2024101213,2025-07-15,FUEL,872.68
CONT1001213,BOL2024101213,2025-07-15,DEMURRAGE,1337.62
CONT1001213,BOL2024101213,2025-07-15,DETENTION,1156.44
CONT1001213,BOL2024101213,2025-07-15,STORAGE,550.54
CONT1001213,BOL2024101213,2025-07-15,PRE_PULL,1164.0
CONT1001213,BOL2024101213,2025-07-15,CHASSIS,621.65
CONT1001214,BOL2024101214,2024-07-05,BASE,4402.92
CONT1001214,BOL2024101214,2024-07-05,FUEL,402.86
CONT1001214,BOL2024101214,2024-07-05,PRE_PULL,741.7
CONT1001214,BOL2024101214,2024-07-05,CHASSIS,292.3
CONT1001214,BOL2024101214,2024-07-05,ACCESSORIAL,816.35
CONT1001215,BOL2024101215,2024-12-05,BASE,4561.33
CONT1001215,BOL2024101215,2024-12-05,FUEL,843.69
CONT1001215,BOL2024101215,2024-12-05,DEMURRAGE,667.52
CONT1001215,BOL2024101215,2024-12-05,CHASSIS,504.47
CONT1001215,BOL2024101215,2024-12-05,ACCESSORIAL,827.69
CONT1001216,BOL2024101216,2025-04-21,BASE,3255.29
CONT1001216,BOL2024101216,2025-04-21,FUEL,368.18
CONT1001216,BOL2024101216,2025-04-21,DEMURRAGE,747.09
CONT1001217,BOL2024101217,2025-06-27,BASE,6769.12
CONT1001217,BOL2024101217,2025-06-27,FUEL,801.73
CONT1001217,BOL2024101217,2025-06-27,CHASSIS,322.89
CONT1001218,BOL2024101218,2024-12-13,BASE,5105.9
CONT1001218,BOL2024101218,2024-12-13,FUEL,530.6
CONT1001218,BOL2024101218,2024-12-13,PRE_PULL,649.61
CONT1001219,BOL2024101219,2024-12-20,BASE,2419.16
CONT1001219,BOL2024101219,2024-12-20,FUEL,374.72
