container_id,bol,milestone_code,milestone_date,port_name
CONT1001151,BOL2024101151,VESSEL_DISCHARGE,2025-11-19,New York/New Jersey
CONT1001151,BOL2024101151,CUSTOMS_RELEASED,2025-11-20,New York/New Jersey
CONT1001151,BOL2024101151,DESTINATION_GATE_OUT,2025-11-20,New York/New Jersey
CONT1001151,BOL2024101151,DELIVERED_TO_NODE,2025-11-20,New York/New Jersey
CONT1001151,BOL2024101151,EMPTY_RETURNED,2025-11-27,New York/New Jersey
CONT1001152,BOL2024101152,ORIGIN_GATE_IN,2024-07-09,Ho Chi Minh
CONT1001152,BOL2024101152,LOADED_ON_VESSEL,2024-07-11,Ho Chi Minh
CONT1001152,BOL2024101152,VESSEL_DEPARTED,2024-07-14,Ho Chi Minh
CONT1001152,BOL2024101152,DESTINATION_PORT_ARRIVAL,2024-08-10,Los Angeles
CONT1001152,BOL2024101152,VESSEL_DISCHARGE,2024-08-11,Los Angeles
CONT1001152,BOL2024101152,CUSTOMS_RELEASED,2024-08-14,Los Angeles
CONT1001152,BOL2024101152,DESTINATION_GATE_OUT,2024-08-15,Los Angeles
CONT1001152,BOL2024101152,DELIVERED_TO_NODE,2024-08-18,Los Angeles
CONT1001152,BOL2024101152,EMPTY_RETURNED,2024-08-28,Los Angeles
CONT1001153,BOL2024101153,ORIGIN_GATE_IN,2025-05-05,Shanghai
CONT1001153,BOL2024101153,LOADED_ON_VESSEL,2025-05-12,Shanghai
CONT1001153,BOL2024101153,VESSEL_DEPARTED,2025-05-13,Shanghai
CONT1001153,BOL2024101153,DESTINATION_PORT_ARRIVAL,2025-05-29,Houston
CONT1001153,BOL2024101153,VESSEL_DISCHARGE,2025-06-01,Houston
CONT1001153,BOL2024101153,CUSTOMS_RELEASED,2025-06-03,Houston
CONT1001153,BOL2024101153,DESTINATION_GATE_OUT,2025-06-08,Houston
CONT1001153,BOL2024101153,DELIVERED_TO_NODE,2025-06-12,Houston
CONT1001153,BOL2024101153,EMPTY_RETURNED,2025-06-13,Houston
CONT1001154,BOL2024101154,ORIGIN_GATE_IN,2024-01-20,Ningbo
CONT1001154,BOL2024101154,LOADED_ON_VESSEL,2024-01-25,Ningbo
CONT1001154,BOL2024101154,VESSEL_DEPARTED,2024-01-26,Ningbo
CONT1001154,BOL2024101154,DESTINATION_PORT_ARRIVAL,2024-03-07,Los Angeles
CONT1001154,BOL2024101154,VESSEL_DISCHARGE,2024-03-07,Los Angeles
CONT1001154,BOL2024101154,CUSTOMS_RELEASED,2024-03-07,Los Angeles
CONT1001154,BOL2024101154,DESTINATION_GATE_OUT,2024-03-08,Los Angeles
CONT1001154,BOL2024101154,DELIVERED_TO_NODE,2024-03-09,Los Angeles
CONT1001154,BOL2024101154,EMPTY_RETURNED,2024-03-14,Los Angeles
CONT1001155,BOL2024101155,ORIGIN_GATE_IN,2025-07-03,Busan
CONT1001155,BOL2024101155,LOADED_ON_VESSEL,2025-07-04,Busan
CONT1001155,BOL2024101155,VESSEL_DEPARTED,2025-07-07,Busan
CONT1001155,BOL2024101155,DESTINATION_PORT_ARRIVAL,2025-07-31,New York/New Jersey
CONT1001155,BOL2024101155,VESSEL_DISCHARGE,2025-08-01,New York/New Jersey
CONT1001155,BOL2024101155,CUSTOMS_RELEASED,2025-08-06,New York/New Jersey
CONT1001155,BOL2024101155,DESTINATION_GATE_OUT,2025-08-06,New York/New Jersey
CONT1001155,BOL2024101155,DELIVERED_TO_NODE,2025-08-06,New York/New Jersey
CONT1001155,BOL2024101155,EMPTY_RETURNED,2025-08-10,New York/New Jersey
CONT1001156,BOL2024101156,ORIGIN_GATE_IN,2024-02-23,Shanghai
CONT1001156,BOL2024101156,LOADED_ON_VESSEL,2024-02-25,Shanghai
CONT1001156,BOL2024101156,VESSEL_DEPARTED,2024-02-27,Shanghai
CONT1001156,BOL2024101156,DESTINATION_PORT_ARRIVAL,2024-04-01,Los Angeles
CONT1001156,BOL2024101156,VESSEL_DISCHARGE,2024-04-02,Los Angeles
CONT1001156,BOL2024101156,CUSTOMS_RELEASED,2024-04-03,Los Angeles
CONT1001156,BOL2024101156,DESTINATION_GATE_OUT,2024-04-06,Los Angeles
CONT1001156,BOL2024101156,DELIVERED_TO_NODE,2024-04-10,Los Angeles
CONT1001156,BOL2024101156,EMPTY_RETURNED,2024-04-15,Los Angeles
CONT1001157,BOL2024101157,ORIGIN_GATE_IN,2025-10-24,Busan
CONT1001157,BOL2024101157,LOADED_ON_VESSEL,2025-10-29,Busan
CONT1001157,BOL2024101157,VESSEL_DEPARTED,2025-10-31,Busan
CONT1001157,BOL2024101157,DESTINATION_PORT_ARRIVAL,2025-12-09,Los Angeles
CONT1001157,BOL2024101157,VESSEL_DISCHARGE,2025-12-11,Los Angeles
CONT1001157,BOL2024101157,CUSTOMS_RELEASED,2025-12-12,Los Angeles
CONT1001157,BOL2024101157,DESTINATION_GATE_OUT,2025-12-15,Los Angeles
CONT1001157,BOL2024101157,DELIVERED_TO_NODE,2025-12-17,Los Angeles
CONT1001157,BOL2024101157,EMPTY_RETURNED,2025-12-23,Los Angeles
CONT1001158,BOL2024101158,ORIGIN_GATE_IN,2025-08-08,Singapore
CONT1001158,BOL2024101158,LOADED_ON_VESSEL,2025-08-15,Singapore
CONT1001158,BOL2024101158,VESSEL_DEPARTED,2025-08-16,Singapore
CONT1001158,BOL2024101158,DESTINATION_PORT_ARRIVAL,2025-09-14,Savannah
CONT1001158,BOL2024101158,VESSEL_DISCHARGE,2025-09-14,Savannah
CONT1001158,BOL2024101158,CUSTOMS_RELEASED,2025-09-19,Savannah
CONT1001158,BOL2024101158,DESTINATION_GATE_OUT,2025-09-24,Savannah
CONT1001158,BOL2024101158,DELIVERED_TO_NODE,2025-09-26,Savannah
CONT1001158,BOL2024101158,EMPTY_RETURNED,2025-10-01,Savannah
CONT1001159,BOL2024101159,ORIGIN_GATE_IN,2025-05-06,Shanghai
CONT1001159,BOL2024101159,LOADED_ON_VESSEL,2025-05-14,Shanghai
CONT1001159,BOL2024101159,VESSEL_DEPARTED,2025-05-15,Shanghai
CONT1001159,BOL2024101159,DESTINATION_PORT_ARRIVAL,2025-06-03,Houston
CONT1001159,BOL2024101159,VESSEL_DISCHARGE,2025-06-03,Houston
CONT1001159,BOL2024101159,CUSTOMS_RELEASED,2025-06-03,Houston
CONT1001159,BOL2024101159,DESTINATION_GATE_OUT,2025-06-03,Houston
CONT1001159,BOL2024101159,DELIVERED_TO_NODE,2025-06-06,Houston
CONT1001159,BOL2024101159,EMPTY_RETURNED,2025-06-12,Houston
CONT1001160,BOL2024101160,ORIGIN_GATE_IN,2024-01-07,Ningbo
CONT1001160,BOL2024101160,LOADED_ON_VESSEL,2024-01-14,Ningbo
CONT1001160,BOL2024101160,VESSEL_DEPARTED,2024-01-15,Ningbo
CONT1001160,BOL2024101160,DESTINATION_PORT_ARRIVAL,2024-02-10,Houston
CONT1001160,BOL2024101160,VESSEL_DISCHARGE,2024-02-13,Houston
CONT1001160,BOL2024101160,CUSTOMS_RELEASED,2024-02-13,Houston
CONT1001160,BOL2024101160,DESTINATION_GATE_OUT,2024-02-18,Houston
CONT1001160,BOL2024101160,DELIVERED_TO_NODE,2024-02-21,Houston
CONT1001160,BOL2024101160,EMPTY_RETURNED,2024-02-22,Houston
CONT1001161,BOL2024101161,ORIGIN_GATE_IN,2025-09-09,Yantian
CONT1001161,BOL2024101161,LOADED_ON_VESSEL,2025-09-14,Yantian
CONT1001161,BOL2024101161,VESSEL_DEPARTED,2025-09-17,Yantian
CONT1001161,BOL2024101161,DESTINATION_PORT_ARRIVAL,2025-10-12,Los Angeles
CONT1001161,BOL2024101161,VESSEL_DISCHARGE,2025-10-12,Los Angeles
CONT1001161,BOL2024101161,CUSTOMS_RELEASED,2025-10-14,Los Angeles
CONT1001161,BOL2024101161,DESTINATION_GATE_OUT,2025-10-18,Los Angeles
CONT1001161,BOL2024101161,DELIVERED_TO_NODE,2025-10-20,Los Angeles
CONT1001161,BOL2024101161,EMPTY_RETURNED,2025-10-30,Los Angeles
CONT1001162,BOL2024101162,ORIGIN_GATE_IN,2025-08-24,Shanghai
CONT1001162,BOL2024101162,LOADED_ON_VESSEL,2025-08-31,Shanghai
CONT1001162,BOL2024101162,VESSEL_DEPARTED,2025-09-01,Shanghai
CONT1001162,BOL2024101162,DESTINATION_PORT_ARRIVAL,2025-09-23,Los Angeles
CONT1001162,BOL2024101162,VESSEL_DISCHARGE,2025-09-25,Los Angeles
CONT1001162,BOL2024101162,CUSTOMS_RELEASED,2025-09-30,Los Angeles
CONT1001162,BOL2024101162,DESTINATION_GATE_OUT,2025-10-02,Los Angeles
CONT1001162,BOL2024101162,DELIVERED_TO_NODE,2025-10-05,Los Angeles
CONT1001162,BOL2024101162,EMPTY_RETURNED,2025-10-11,Los Angeles
CONT1001163,BOL2024101163,ORIGIN_GATE_IN,2024-11-20,Busan
CONT1001163,BOL2024101163,LOADED_ON_VESSEL,2024-11-26,Busan
CONT1001163,BOL2024101163,VESSEL_DEPARTED,2024-11-28,Busan
CONT1001163,BOL2024101163,DESTINATION_PORT_ARRIVAL,2024-12-16,Seattle
CONT1001163,BOL2024101163,VESSEL_DISCHARGE,2024-12-18,Seattle
CONT1001163,BOL2024101163,CUSTOMS_RELEASED,2024-12-21,Seattle
CONT1001163,BOL2024101163,DESTINATION_GATE_OUT,2024-12-23,Seattle
CONT1001163,BOL2024101163,DELIVERED_TO_NODE,2024-12-26,Seattle
CONT1001163,BOL2024101163,EMPTY_RETURNED,2025-01-01,Seattle
CONT1001164,BOL2024101164,ORIGIN_GATE_IN,2024-06-19,Ningbo
CONT1001164,BOL2024101164,LOADED_ON_VESSEL,2024-06-23,Ningbo
CONT1001164,BOL2024101164,VESSEL_DEPARTED,2024-06-26,Ningbo
CONT1001164,BOL2024101164,DESTINATION_PORT_ARRIVAL,2024-07-26,Los Angeles
CONT1001164,BOL2024101164,VESSEL_DISCHARGE,2024-07-27,Los Angeles
CONT1001164,BOL2024101164,CUSTOMS_RELEASED,2024-07-28,Los Angeles
CONT1001164,BOL2024101164,DESTINATION_GATE_OUT,2024-08-01,Los Angeles
CONT1001164,BOL2024101164,DELIVERED_TO_NODE,2024-08-02,Los Angeles
CONT1001164,BOL2024101164,EMPTY_RETURNED,2024-08-03,Los Angeles
CONT1001165,BOL2024101165,ORIGIN_GATE_IN,2025-02-21,Shanghai
CONT1001165,BOL2024101165,LOADED_ON_VESSEL,2025-02-27,Shanghai
CONT1001165,BOL2024101165,VESSEL_DEPARTED,2025-03-01,Shanghai
CONT1001165,BOL2024101165,DESTINATION_PORT_ARRIVAL,2025-04-15,Seattle
CONT1001165,BOL2024101165,VESSEL_DISCHARGE,2025-04-18,Seattle
CONT1001165,BOL2024101165,CUSTOMS_RELEASED,2025-04-21,Seattle
CONT1001165,BOL2024101165,DESTINATION_GATE_OUT,2025-04-24,Seattle
CONT1001165,BOL2024101165,DELIVERED_TO_NODE,2025-04-26,Seattle
CONT1001165,BOL2024101165,EMPTY_RETURNED,2025-05-03,Seattle
CONT1001166,BOL2024101166,ORIGIN_GATE_IN,2024-08-31,Ho Chi Minh
CONT1001166,BOL2024101166,LOADED_ON_VESSEL,2024-09-04,Ho Chi Minh
CONT1001166,BOL2024101166,VESSEL_DEPARTED,2024-09-06,Ho Chi Minh
CONT1001166,BOL2024101166,DESTINATION_PORT_ARRIVAL,2024-10-19,Long Beach
CONT1001166,BOL2024101166,VESSEL_DISCHARGE,2024-10-22,Long Beach
CONT1001166,BOL2024101166,CUSTOMS_RELEASED,2024-10-23,Long Beach
CONT1001166,BOL2024101166,DESTINATION_GATE_OUT,2024-10-24,Long Beach
CONT1001166,BOL2024101166,DELIVERED_TO_NODE,2024-10-27,Long Beach
CONT1001166,BOL2024101166,EMPTY_RETURNED,2024-11-03,Long Beach
CONT1001167,BOL2024101167,ORIGIN_GATE_IN,2025-01-17,Ningbo
CONT1001167,BOL2024101167,LOADED_ON_VESSEL,2025-01-19,Ningbo
CONT1001167,BOL2024101167,VESSEL_DEPARTED,2025-01-20,Ningbo
CONT1001167,BOL2024101167,DESTINATION_PORT_ARRIVAL,2025-02-13,Los Angeles
CONT1001167,BOL2024101167,VESSEL_DISCHARGE,2025-02-15,Los Angeles
CONT1001167,BOL2024101167,CUSTOMS_RELEASED,2025-02-18,Los Angeles
CONT1001167,BOL2024101167,DESTINATION_GATE_OUT,2025-02-23,Los Angeles
CONT1001167,BOL2024101167,DELIVERED_TO_NODE,2025-02-24,Los Angeles
CONT1001167,BOL2024101167,EMPTY_RETURNED,2025-03-03,Los Angeles
CONT1001168,BOL2024101168,ORIGIN_GATE_IN,2024-03-27,Shanghai
CONT1001168,BOL2024101168,LOADED_ON_VESSEL,2024-03-31,Shanghai
CONT1001168,BOL2024101168,VESSEL_DEPARTED,2024-04-01,Shanghai
CONT1001168,BOL2024101168,DESTINATION_PORT_ARRIVAL,2024-05-12,Los Angeles
CONT1001168,BOL2024101168,VESSEL_DISCHARGE,2024-05-15,Los Angeles
CONT1001168,BOL2024101168,CUSTOMS_RELEASED,2024-05-20,Los Angeles
CONT1001168,BOL2024101168,DESTINATION_GATE_OUT,2024-05-21,Los Angeles
CONT1001168,BOL2024101168,DELIVERED_TO_NODE,2024-05-22,Los Angeles
CONT1001168,BOL2024101168,EMPTY_RETURNED,2024-06-01,Los Angeles
CONT1001169,BOL2024101169,ORIGIN_GATE_IN,2024-05-05,Busan
CONT1001169,BOL2024101169,LOADED_ON_VESSEL,2024-05-08,Busan
CONT1001169,BOL2024101169,VESSEL_DEPARTED,2024-05-09,Busan
CONT1001169,BOL2024101169,DESTINATION_PORT_ARRIVAL,2024-06-06,Houston
CONT1001169,BOL2024101169,VESSEL_DISCHARGE,2024-06-06,Houston
CONT1001169,BOL2024101169,CUSTOMS_RELEASED,2024-06-06,Houston
CONT1001169,BOL2024101169,DESTINATION_GATE_OUT,2024-06-09,Houston
CONT1001169,BOL2024101169,DELIVERED_TO_NODE,2024-06-12,Houston
CONT1001169,BOL2024101169,EMPTY_RETURNED,2024-06-15,Houston
CONT1001170,BOL2024101170,ORIGIN_GATE_IN,2025-04-01,Singapore
CONT1001170,BOL2024101170,LOADED_ON_VESSEL,2025-04-04,Singapore
CONT1001170,BOL2024101170,VESSEL_DEPARTED,2025-04-06,Singapore
CONT1001170,BOL2024101170,DESTINATION_PORT_ARRIVAL,2025-05-07,Seattle
CONT1001170,BOL2024101170,VESSEL_DISCHARGE,2025-05-08,Seattle
CONT1001170,BOL2024101170,CUSTOMS_RELEASED,2025-05-08,Seattle
CONT1001170,BOL2024101170,DESTINATION_GATE_OUT,2025-05-11,Seattle
CONT1001170,BOL2024101170,DELIVERED_TO_NODE,2025-05-14,Seattle
CONT1001170,BOL2024101170,EMPTY_RETURNED,2025-05-17,Seattle
CONT1001171,BOL2024101171,ORIGIN_GATE_IN,2025-08-28,Ningbo
CONT1001171,BOL2024101171,LOADED_ON_VESSEL,2025-08-30,Ningbo
CONT1001171,BOL2024101171,VESSEL_DEPARTED,2025-09-02,Ningbo
CONT1001171,BOL2024101171,DESTINATION_PORT_ARRIVAL,2025-10-12,Savannah
CONT1001171,BOL2024101171,VESSEL_DISCHARGE,2025-10-14,Savannah
CONT1001171,BOL2024101171,CUSTOMS_RELEASED,2025-10-15,Savannah
CONT1001171,BOL2024101171,DESTINATION_GATE_OUT,2025-10-16,Savannah
CONT1001171,BOL2024101171,DELIVERED_TO_NODE,2025-10-19,Savannah
CONT1001171,BOL2024101171,EMPTY_RETURNED,2025-10-29,Savannah
CONT1001172,BOL2024101172,ORIGIN_GATE_IN,2024-12-14,Ho Chi Minh
CONT1001172,BOL2024101172,LOADED_ON_VESSEL,2024-12-20,Ho Chi Minh
CONT1001172,BOL2024101172,VESSEL_DEPARTED,2024-12-22,Ho Chi Minh
CONT1001172,BOL2024101172,DESTINATION_PORT_ARRIVAL,2025-01-30,Los Angeles
CONT1001172,BOL2024101172,VESSEL_DISCHARGE,2025-02-02,Los Angeles
CONT1001172,BOL2024101172,CUSTOMS_RELEASED,2025-02-05,Los Angeles
CONT1001172,BOL2024101172,DESTINATION_GATE_OUT,2025-02-06,Los Angeles
CONT1001172,BOL2024101172,DELIVERED_TO_NODE,2025-02-09,Los Angeles
CONT1001172,BOL2024101172,EMPTY_RETURNED,2025-02-10,Los Angeles
CONT1001173,BOL2024101173,ORIGIN_GATE_IN,2024-04-02,Ningbo
CONT1001173,BOL2024101173,LOADED_ON_VESSEL,2024-04-06,Ningbo
CONT1001173,BOL2024101173,VESSEL_DEPARTED,2024-04-07,Ningbo
CONT1001173,BOL2024101173,DESTINATION_PORT_ARRIVAL,2024-05-15,Los Angeles
CONT1001173,BOL2024101173,VESSEL_DISCHARGE,2024-05-15,Los Angeles
CONT1001173,BOL2024101173,CUSTOMS_RELEASED,2024-05-17,Los Angeles
CONT1001173,BOL2024101173,DESTINATION_GATE_OUT,2024-05-22,Los Angeles
CONT1001173,BOL2024101173,DELIVERED_TO_NODE,2024-05-25,Los Angeles
CONT1001173,BOL2024101173,EMPTY_RETURNED,2024-06-04,Los Angeles
CONT1001174,BOL2024101174,ORIGIN_GATE_IN,2025-04-15,Ho Chi Minh
CONT1001174,BOL2024101174,LOADED_ON_VESSEL,2025-04-19,Ho Chi Minh
CONT1001174,BOL2024101174,VESSEL_DEPARTED,2025-04-20,Ho Chi Minh
CONT1001174,BOL2024101174,DESTINATION_PORT_ARRIVAL,2025-05-10,Savannah
CONT1001174,BOL2024101174,VESSEL_DISCHARGE,2025-05-11,Savannah
CONT1001174,BOL2024101174,CUSTOMS_RELEASED,2025-05-15,Savannah
CONT1001174,BOL2024101174,DESTINATION_GATE_OUT,2025-05-18,Savannah
CONT1001174,BOL2024101174,DELIVERED_TO_NODE,2025-05-19,Savannah
CONT1001174,BOL2024101174,EMPTY_RETURNED,2025-05-26,Savannah
CONT1001175,BOL2024101175,ORIGIN_GATE_IN,2025-04-24,Ningbo
CONT1001175,BOL2024101175,LOADED_ON_VESSEL,2025-04-29,Ningbo
CONT1001175,BOL2024101175,VESSEL_DEPARTED,2025-04-30,Ningbo
CONT1001175,BOL2024101175,DESTINATION_PORT_ARRIVAL,2025-06-03,Los Angeles
CONT1001175,BOL2024101175,VESSEL_DISCHARGE,2025-06-05,Los Angeles
CONT1001175,BOL2024101175,CUSTOMS_RELEASED,2025-06-10,Los Angeles
CONT1001175,BOL2024101175,DESTINATION_GATE_OUT,2025-06-11,Los Angeles
CONT1001175,BOL2024101175,DELIVERED_TO_NODE,2025-06-13,Los Angeles
CONT1001175,BOL2024101175,EMPTY_RETURNED,2025-06-18,Los Angeles
CONT1001176,BOL2024101176,ORIGIN_GATE_IN,2024-02-17,Ningbo
CONT1001176,BOL2024101176,LOADED_ON_VESSEL,2024-02-22,Ningbo
CONT1001176,BOL2024101176,VESSEL_DEPARTED,2024-02-25,Ningbo
CONT1001176,BOL2024101176,DESTINATION_PORT_ARRIVAL,2024-04-09,Houston
CONT1001176,BOL2024101176,VESSEL_DISCHARGE,2024-04-12,Houston
CONT1001176,BOL2024101176,CUSTOMS_RELEASED,2024-04-16,Houston
CONT1001176,BOL2024101176,DESTINATION_GATE_OUT,2024-04-16,Houston
CONT1001176,BOL2024101176,DELIVERED_TO_NODE,2024-04-20,Houston
CONT1001176,BOL2024101176,EMPTY_RETURNED,2024-04-23,Houston
CONT1001177,BOL2024101177,ORIGIN_GATE_IN,2024-09-07,Yantian
CONT1001177,BOL2024101177,LOADED_ON_VESSEL,2024-09-12,Yantian
CONT1001177,BOL2024101177,VESSEL_DEPARTED,2024-09-14,Yantian
CONT1001177,BOL2024101177,DESTINATION_PORT_ARRIVAL,2024-10-10,Long Beach
CONT1001177,BOL2024101177,VESSEL_DISCHARGE,2024-10-12,Long Beach
CONT1001177,BOL2024101177,CUSTOMS_RELEASED,2024-10-17,Long Beach
CONT1001177,BOL2024101177,DESTINATION_GATE_OUT,2024-10-19,Long Beach
CONT1001177,BOL2024101177,DELIVERED_TO_NODE,2024-10-20,Long Beach
CONT1001177,BOL2024101177,EMPTY_RETURNED,2024-10-26,Long Beach
CONT1001178,BOL2024101178,ORIGIN_GATE_IN,2025-06-27,Shanghai
CONT1001178,BOL2024101178,LOADED_ON_VESSEL,2025-07-02,Shanghai
CONT1001178,BOL2024101178,VESSEL_DEPARTED,2025-07-04,Shanghai
CONT1001178,BOL2024101178,DESTINATION_PORT_ARRIVAL,2025-07-31,Houston
CONT1001178,BOL2024101178,VESSEL_DISCHARGE,2025-07-31,Houston
CONT1001178,BOL2024101178,CUSTOMS_RELEASED,2025-07-31,Houston
CONT1001178,BOL2024101178,DESTINATION_GATE_OUT,2025-08-03,Houston
CONT1001178,BOL2024101178,DELIVERED_TO_NODE,2025-08-05,Houston
CONT1001178,BOL2024101178,EMPTY_RETURNED,2025-08-12,Houston
CONT1001179,BOL2024101179,ORIGIN_GATE_IN,2024-04-24,Shanghai
CONT1001179,BOL2024101179,LOADED_ON_VESSEL,2024-04-27,Shanghai
CONT1001179,BOL2024101179,VESSEL_DEPARTED,2024-04-28,Shanghai
CONT1001179,BOL2024101179,DESTINATION_PORT_ARRIVAL,2024-05-21,New York/New Jersey
CONT1001179,BOL2024101179,VESSEL_DISCHARGE,2024-05-23,New York/New Jersey
CONT1001179,BOL2024101179,CUSTOMS_RELEASED,2024-05-28,New York/New Jersey
CONT1001179,BOL2024101179,DESTINATION_GATE_OUT,2024-05-29,New York/New Jersey
CONT1001179,BOL2024101179,DELIVERED_TO_NODE,2024-05-31,New York/New Jersey
CONT1001179,BOL2024101179,EMPTY_RETURNED,2024-06-08,New York/New Jersey
CONT1001180,BOL2024101180,ORIGIN_GATE_IN,2025-08-07,Singapore
CONT1001180,BOL2024101180,LOADED_ON_VESSEL,2025-08-14,Singapore
CONT1001180,BOL2024101180,VESSEL_DEPARTED,2025-08-16,Singapore
CONT1001180,BOL2024101180,DESTINATION_PORT_ARRIVAL,2025-09-17,New York/New Jersey
CONT1001180,BOL2024101180,VESSEL_DISCHARGE,2025-09-19,New York/New Jersey
CONT1001180,BOL2024101180,CUSTOMS_RELEASED,2025-09-23,New York/New Jersey
CONT1001180,BOL2024101180,DESTINATION_GATE_OUT,2025-09-25,New York/New Jersey
CONT1001180,BOL2024101180,DELIVERED_TO_NODE,2025-09-26,New York/New Jersey
CONT1001180,BOL2024101180,EMPTY_RETURNED,2025-09-29,New York/New Jersey
CONT1001181,BOL2024101181,ORIGIN_GATE_IN,2024-08-18,Ningbo
CONT1001181,BOL2024101181,LOADED_ON_VESSEL,2024-08-20,Ningbo
CONT1001181,BOL2024101181,VESSEL_DEPARTED,2024-08-23,Ningbo
CONT1001181,BOL2024101181,DESTINATION_PORT_ARRIVAL,2024-10-11,Houston
CONT1001181,BOL2024101181,VESSEL_DISCHARGE,2024-10-12,Houston
CONT1001181,BOL2024101181,CUSTOMS_RELEASED,2024-10-17,Houston
CONT1001181,BOL2024101181,DESTINATION_GATE_OUT,2024-10-21,Houston
CONT1001181,BOL2024101181,DELIVERED_TO_NODE,2024-10-25,Houston
CONT1001181,BOL2024101181,EMPTY_RETURNED,2024-10-29,Houston
CONT1001182,BOL2024101182,ORIGIN_GATE_IN,2025-02-17,Ningbo
CONT1001182,BOL2024101182,LOADED_ON_VESSEL,2025-02-25,Ningbo
CONT1001182,BOL2024101182,VESSEL_DEPARTED,2025-02-26,Ningbo
CONT1001182,BOL2024101182,DESTINATION_PORT_ARRIVAL,2025-03-22,Los Angeles
CONT1001182,BOL2024101182,VESSEL_DISCHARGE,2025-03-25,Los Angeles
CONT1001182,BOL2024101182,CUSTOMS_RELEASED,2025-03-29,Los Angeles
CONT1001182,BOL2024101182,DESTINATION_GATE_OUT,2025-04-01,Los Angeles
CONT1001182,BOL2024101182,DELIVERED_TO_NODE,2025-04-01,Los Angeles
CONT1001182,BOL2024101182,EMPTY_RETURNED,2025-04-07,Los Angeles
CONT1001183,BOL2024101183,ORIGIN_GATE_IN,2025-08-15,Ningbo
CONT1001183,BOL2024101183,LOADED_ON_VESSEL,2025-08-21,Ningbo
CONT1001183,BOL2024101183,VESSEL_DEPARTED,2025-08-22,Ningbo
CONT1001183,BOL2024101183,DESTINATION_PORT_ARRIVAL,2025-10-01,Los Angeles
CONT1001183,BOL2024101183,VESSEL_DISCHARGE,2025-10-04,Los Angeles
CONT1001183,BOL2024101183,CUSTOMS_RELEASED,2025-10-05,Los Angeles
CONT1001183,BOL2024101183,DESTINATION_GATE_OUT,2025-10-09,Los Angeles
CONT1001183,BOL2024101183,DELIVERED_TO_NODE,2025-10-11,Los Angeles
CONT1001183,BOL2024101183,EMPTY_RETURNED,2025-10-13,Los Angeles
CONT1001184,BOL2024101184,ORIGIN_GATE_IN,2025-09-09,Busan
CONT1001184,BOL2024101184,LOADED_ON_VESSEL,2025-09-14,Busan
CONT1001184,BOL2024101184,VESSEL_DEPARTED,2025-09-16,Busan
CONT1001184,BOL2024101184,DESTINATION_PORT_ARRIVAL,2025-10-29,Long Beach
CONT1001184,BOL2024101184,VESSEL_DISCHARGE,2025-11-01,Long Beach
CONT1001184,BOL2024101184,CUSTOMS_RELEASED,2025-11-05,Long Beach
CONT1001184,BOL2024101184,DESTINATION_GATE_OUT,2025-11-10,Long Beach
CONT1001184,BOL2024101184,DELIVERED_TO_NODE,2025-11-12,Long Beach
CONT1001184,BOL2024101184,EMPTY_RETURNED,2025-11-14,Long Beach
CONT1001185,BOL2024101185,ORIGIN_GATE_IN,2024-07-11,Yantian
CONT1001185,BOL2024101185,LOADED_ON_VESSEL,2024-07-15,Yantian
CONT1001185,BOL2024101185,VESSEL_DEPARTED,2024-07-17,Yantian
CONT1001185,BOL2024101185,DESTINATION_PORT_ARRIVAL,2024-08-12,Long Beach
CONT1001185,BOL2024101185,VESSEL_DISCHARGE,2024-08-13,Long Beach
CONT1001185,BOL2024101185,CUSTOMS_RELEASED,2024-08-15,Long Beach
CONT1001185,BOL2024101185,DESTINATION_GATE_OUT,2024-08-20,Long Beach
CONT1001185,BOL2024101185,DELIVERED_TO_NODE,2024-08-21,Long Beach
CONT1001185,BOL2024101185,EMPTY_RETURNED,2024-08-27,Long Beach
CONT1001186,BOL2024101186,ORIGIN_GATE_IN,2025-07-27,Yantian
CONT1001186,BOL2024101186,LOADED_ON_VESSEL,2025-08-04,Yantian
CONT1001186,BOL2024101186,VESSEL_DEPARTED,2025-08-05,Yantian
CONT1001186,BOL2024101186,DESTINATION_PORT_ARRIVAL,2025-08-25,Long Beach
CONT1001186,BOL2024101186,VESSEL_DISCHARGE,2025-08-28,Long Beach
CONT1001186,BOL2024101186,CUSTOMS_RELEASED,2025-08-29,Long Beach
CONT1001186,BOL2024101186,DESTINATION_GATE_OUT,2025-08-30,Long Beach
CONT1001186,BOL2024101186,DELIVERED_TO_NODE,2025-08-30,Long Beach
CONT1001186,BOL2024101186,EMPTY_RETURNED,2025-09-05,Long Beach
CONT1001187,BOL2024101187,ORIGIN_GATE_IN,2025-04-09,Ningbo
CONT1001187,BOL2024101187,LOADED_ON_VESSEL,2025-04-11,Ningbo
CONT1001187,BOL2024101187,VESSEL_DEPARTED,2025-04-14,Ningbo
CONT1001187,BOL2024101187,DESTINATION_PORT_ARRIVAL,2025-05-16,Los Angeles
CONT1001187,BOL2024101187,VESSEL_DISCHARGE,2025-05-19,Los Angeles
CONT1001187,BOL2024101187,CUSTOMS_RELEASED,2025-05-23,Los Angeles
CONT1001187,BOL2024101187,DESTINATION_GATE_OUT,2025-05-24,Los Angeles
CONT1001187,BOL2024101187,DELIVERED_TO_NODE,2025-05-26,Los Angeles
CONT1001187,BOL2024101187,EMPTY_RETURNED,2025-06-01,Los Angeles
