container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days
CONT1000514,BOL2024100514,Singapore,Houston,OceanBridge,STANDARD_OCEAN,123,26247.69,HIGH,2024-10-31,2024-11-19,2024-11-22,3
CONT1000515,BOL2024100515,Yantian,Seattle,BlueWave,STANDARD_OCEAN,68,39967.52,LOW,2025-03-25,2025-04-15,2025-04-16,1
CONT1000516,BOL2024100516,Ningbo,Houston,PacificLine,PREMIUM_OCEAN,43,18763.47,MEDIUM,2024-12-25,2025-01-21,2025-01-29,8
CONT1000517,BOL2024100517,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,79,37804.51,LOW,2025-08-06,2025-09-04,2025-09-10,6
CONT1000518,BOL2024100518,Ho Chi Minh,Savannah,OceanBridge,PREMIUM_OCEAN,76,101837.66,LOW,2024-11-27,2024-12-20,2024-12-20,0
CONT1000519,BOL2024100519,Ho Chi Minh,Houston,BlueWave,STANDARD_OCEAN,113,25224.71,MEDIUM,2024-05-18,2024-06-29,2024-06-29,0
CONT1000520,BOL2024100520,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,45,49484.83,LOW,2024-05-15,2024-06-09,2024-06-09,0
CONT1000521,BOL2024100521,Singapore,Seattle,OceanBridge,PREMIUM_OCEAN,76,66657.64,LOW,2025-02-06,2025-03-07,2025-03-11,4
CONT1000522,BOL2024100522,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,31,52881.48,HIGH,2025-04-07,2025-04-27,2025-04-27,0
CONT1000523,BOL2024100523,Busan,Savannah,GlobalMar,STANDARD_OCEAN,91,10860.61,LOW,2025-01-12,2025-02-13,2025-03-03,18
CONT1000524,BOL2024100524,Ho Chi Minh,Los Angeles,BlueWave,PREMIUM_OCEAN,109,24411.17,LOW,2025-04-14,2025-05-09,2025-05-09,0
CONT1000525,BOL2024100525,Ningbo,New York/New Jersey,OceanBridge,STANDARD_OCEAN,90,69654.7,MEDIUM,2025-05-21,2025-06-16,2025-06-23,7
CONT1000526,BOL2024100526,Yantian,Seattle,PacificLine,STANDARD_OCEAN,132,25857.58,LOW,2025-08-14,2025-09-05,2025-09-11,6
CONT1000527,BOL2024100527,Yantian,Houston,BlueWave,STANDARD_OCEAN,125,17222.01,LOW,2024-02-17,2024-03-09,2024-03-16,7
CONT1000528,BOL2024100528,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,8,59123.44,MEDIUM,2025-03-27,2025-04-28,2025-04-28,0
CONT1000529,BOL2024100529,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,48,68604.55,HIGH,2025-10-27,2025-11-23,2025-11-23,0
CONT1000530,BOL2024100530,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,103,245353.48,LOW,2024-09-13,2024-10-03,2024-10-14,11
CONT1000531,BOL2024100531,Singapore,Houston,OceanBridge,PREMIUM_OCEAN,67,76691.25,MEDIUM,2024-02-23,2024-03-20,2024-03-24,4
CONT1000532,BOL2024100532,Busan,Houston,BlueWave,PREMIUM_OCEAN,130,55930.92,MEDIUM,2024-04-07,2024-04-21,2024-04-23,2
CONT1000533,BOL2024100533,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,121,22647.02,LOW,2024-08-19,2024-09-22,2024-09-22,0
CONT1000534,BOL2024100534,Shanghai,Los Angeles,GlobalMar,PREMIUM_OCEAN,130,111409.83,MEDIUM,2024-05-03,2024-05-30,2024-06-02,3
CONT1000535,BOL2024100535,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,34,33053.96,LOW,2024-04-01,2024-05-12,2024-05-16,4
CONT1000536,BOL2024100536,Shanghai,Seattle,GlobalMar,STANDARD_OCEAN,105,36447.71,LOW,2024-11-02,2024-11-24,2024-11-24,0
CONT1000537,BOL2024100537,Ningbo,Houston,OceanBridge,STANDARD_OCEAN,10,45340.91,MEDIUM,2024-03-11,2024-04-14,2024-04-24,10
CONT1000538,BOL2024100538,Ho Chi Minh,Houston,OceanBridge,STANDARD_OCEAN,62,81099.66,MEDIUM,2025-03-26,2025-04-24,2025-04-24,0
CONT1000539,BOL2024100539,Singapore,Houston,OceanBridge,PREMIUM_OCEAN,30,25421.43,LOW,2025-02-25,2025-03-25,2025-03-25,0
CONT1000540,BOL2024100540,Shanghai,Long Beach,BlueWave,STANDARD_OCEAN,106,20925.51,MEDIUM,2025-08-26,2025-10-06,2025-10-11,5
CONT1000541,BOL2024100541,Yantian,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,29,31198.63,HIGH,2024-05-23,2024-06-13,2024-06-14,1
CONT1000542,BOL2024100542,Ningbo,Savannah,PacificLine,STANDARD_OCEAN,80,81795.59,LOW,2025-09-06,2025-10-17,2025-10-17,0
CONT1000543,BOL2024100543,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,138,74056.89,LOW,2024-07-29,2024-09-01,2024-09-02,1
CONT1000544,BOL2024100544,Ningbo,Houston,NorthStar,STANDARD_OCEAN,21,32808.47,LOW,2024-10-29,2024-12-06,2024-12-07,1
CONT1000545,BOL2024100545,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,135,59073.19,MEDIUM,2024-04-25,2024-05-20,2024-05-20,0
CONT1000546,BOL2024100546,Singapore,Savannah,BlueWave,STANDARD_OCEAN,100,26201.37,LOW,2025-06-24,2025-07-12,2025-07-12,0
CONT1000547,BOL2024100547,Yantian,Long Beach,NorthStar,PREMIUM_OCEAN,52,46286.73,LOW,2025-08-05,2025-09-01,2025-09-01,0
CONT1000548,BOL2024100548,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,11,78384.94,LOW,2025-08-24,2025-09-13,2025-09-18,5
CONT1000549,BOL2024100549,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,137,30806.12,LOW,2024-03-02,2024-04-01,2024-04-01,0
CONT1000550,BOL2024100550,Yantian,Houston,PacificLine,STANDARD_OCEAN,110,46080.23,LOW,2025-03-01,2025-04-01,2025-04-04,3
CONT1000551,BOL2024100551,Shanghai,Houston,PacificLine,STANDARD_OCEAN,79,49125.37,LOW,2025-07-04,2025-08-10,2025-08-20,10
CONT1000552,BOL2024100552,Shanghai,Seattle,BlueWave,STANDARD_OCEAN,47,70007.16,MEDIUM,2025-06-07,2025-07-01,2025-07-19,18
CONT1000553,BOL2024100553,Ho Chi Minh,Seattle,NorthStar,PREMIUM_OCEAN,119,77460.36,LOW,2025-08-23,2025-09-08,2025-09-10,2
CONT1000554,BOL2024100554,Singapore,Long Beach,BlueWave,STANDARD_OCEAN,119,51499.24,LOW,2024-09-07,2024-09-27,2024-10-04,7
CONT1000555,BOL2024100555,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,87,51649.53,LOW,2025-09-15,2025-10-04,2025-10-06,2
CONT1000556,BOL2024100556,Singapore,Houston,OceanBridge,STANDARD_OCEAN,43,43307.78,MEDIUM,2024-05-02,2024-05-20,2024-05-22,2
CONT1000557,BOL2024100557,Singapore,Los Angeles,OceanBridge,STANDARD_OCEAN,140,58315.13,MEDIUM,2025-05-23,2025-06-21,2025-06-23,2
CONT1000558,BOL2024100558,Singapore,Seattle,OceanBridge,STANDARD_OCEAN,76,40299.94,MEDIUM,2025-01-15,2025-02-06,2025-02-24,18
CONT1000559,BOL2024100559,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,77,34840.88,HIGH,2024-12-09,2025-01-09,2025-01-09,0
CONT1000560,BOL2024100560,Ho Chi Minh,Los Angeles,GlobalMar,STANDARD_OCEAN,27,94826.08,LOW,2025-08-13,2025-09-20,2025-09-30,10
CONT1000561,BOL2024100561,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,50,60619.26,MEDIUM,2025-01-03,2025-01-22,2025-02-08,17
CONT1000562,BOL2024100562,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,37,28071.15,LOW,2024-04-15,2024-05-21,2024-06-07,17
CONT1000563,BOL2024100563,Ningbo,Houston,PacificLine,STANDARD_OCEAN,70,76757.13,MEDIUM,2024-01-03,2024-01-22,2024-02-06,15
CONT1000564,BOL2024100564,Shanghai,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,17,57503.51,HIGH,2025-01-27,2025-02-14,2025-02-17,3
CONT1000565,BOL2024100565,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,71,64520.4,LOW,2024-08-17,2024-09-14,2024-09-21,7
CONT1000566,BOL2024100566,Busan,Houston,GlobalMar,STANDARD_OCEAN,103,39532.46,LOW,2024-10-04,2024-10-24,2024-10-30,6
CONT1000567,BOL2024100567,Shanghai,Savannah,BlueWave,STANDARD_OCEAN,140,38242.28,LOW,2024-07-02,2024-07-27,2024-07-31,4
CONT1000568,BOL2024100568,Shanghai,New York/New Jersey,BlueWave,STANDARD_OCEAN,87,64932.61,MEDIUM,2025-04-21,2025-05-18,2025-05-18,0
CONT1000569,BOL2024100569,Yantian,Los Angeles,PacificLine,STANDARD_OCEAN,59,49086.35,LOW,2025-04-12,2025-04-30,2025-05-16,16
CONT1000570,BOL2024100570,Yantian,Savannah,GlobalMar,PREMIUM_OCEAN,102,43261.74,LOW,2025-09-29,2025-10-20,2025-10-20,0
CONT1000571,BOL2024100571,Ho Chi Minh,New York/New Jersey,OceanBridge,STANDARD_OCEAN,70,43954.28,LOW,2025-07-13,2025-08-24,2025-09-17,24
CONT1000572,BOL2024100572,Ningbo,Los Angeles,NorthStar,STANDARD_OCEAN,96,69373.68,LOW,2024-01-25,2024-02-19,2024-02-19,0
CONT1000573,BOL2024100573,Singapore,Houston,BlueWave,STANDARD_OCEAN,104,25049.95,LOW,2024-12-09,2024-12-27,2024-12-31,4
CONT1000574,BOL2024100574,Singapore,Houston,GlobalMar,STANDARD_OCEAN,68,31674.58,MEDIUM,2024-04-16,2024-05-10,2024-05-12,2
CONT1000575,BOL2024100575,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,79,59459.95,MEDIUM,2024-05-25,2024-07-04,2024-07-04,0
CONT1000576,BOL2024100576,Shanghai,Los Angeles,OceanBridge,PREMIUM_OCEAN,125,38552.43,MEDIUM,2025-06-16,2025-07-13,2025-07-15,2
CONT1000577,BOL2024100577,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,42,44576.9,LOW,2024-04-07,2024-05-11,2024-05-16,5
CONT1000578,BOL2024100578,Singapore,New York/New Jersey,BlueWave,STANDARD_OCEAN,23,229095.09,LOW,2025-08-29,2025-10-04,2025-10-06,2
CONT1000579,BOL2024100579,Busan,Houston,OceanBridge,PREMIUM_OCEAN,88,48560.24,MEDIUM,2024-08-30,2024-09-22,2024-09-22,0
CONT1000580,BOL2024100580,Busan,Houston,GlobalMar,STANDARD_OCEAN,77,26648.56,MEDIUM,2024-11-21,2024-12-23,2024-12-28,5
CONT1000581,BOL2024100581,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,35,115792.09,LOW,2024-05-19,2024-06-30,2024-07-03,3
CONT1000582,BOL2024100582,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,112,22199.44,LOW,2025-04-05,2025-05-07,2025-05-18,11
CONT1000583,BOL2024100583,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,126,61692.81,MEDIUM,2024-07-31,2024-09-01,2024-09-11,10
CONT1000584,BOL2024100584,Yantian,Los Angeles,BlueWave,STANDARD_OCEAN,85,139894.46,LOW,2024-06-10,2024-07-19,2024-07-25,6
CONT1000585,BOL2024100585,Singapore,Houston,PacificLine,STANDARD_OCEAN,91,79250.61,MEDIUM,2024-02-11,2024-03-06,2024-03-13,7
CONT1000586,BOL2024100586,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,139,73743.53,LOW,2024-12-30,2025-01-29,2025-02-02,4
CONT1000587,BOL2024100587,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,15,28733.1,MEDIUM,2024-09-23,2024-10-16,2024-10-18,2
CONT1000588,BOL2024100588,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,32,38986.03,LOW,2025-07-17,2025-08-11,2025-08-17,6
CONT1000589,BOL2024100589,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,23,29122.15,LOW,2024-05-04,2024-05-22,2024-05-24,2
CONT1000590,BOL2024100590,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,29,116685.93,MEDIUM,2025-02-14,2025-03-15,2025-03-20,5
CONT1000591,BOL2024100591,Ho Chi Minh,Savannah,GlobalMar,PREMIUM_OCEAN,58,40023.49,HIGH,2024-03-17,2024-03-31,2024-03-31,0
CONT1000592,BOL2024100592,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,39,42832.89,LOW,2024-04-04,2024-05-02,2024-05-02,0
CONT1000593,BOL2024100593,Shanghai,New York/New Jersey,BlueWave,STANDARD_OCEAN,118,74412.77,HIGH,2024-06-21,2024-07-27,2024-07-27,0
CONT1000594,BOL2024100594,Singapore,New York/New Jersey,NorthStar,PREMIUM_OCEAN,52,49821.71,LOW,2024-01-31,2024-02-26,2024-02-26,0
CONT1000595,BOL2024100595,Yantian,Long Beach,OceanBridge,STANDARD_OCEAN,122,30369.84,LOW,2024-10-08,2024-11-03,2024-11-03,0
CONT1000596,BOL2024100596,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,70,13186.37,LOW,2025-09-26,2025-11-02,2025-11-02,0
CONT1000597,BOL2024100597,Singapore,Seattle,NorthStar,STANDARD_OCEAN,23,141573.54,MEDIUM,2025-02-25,2025-04-01,2025-04-14,13
CONT1000598,BOL2024100598,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,59,46401.99,MEDIUM,2024-05-20,2024-06-20,2024-06-20,0
CONT1000599,BOL2024100599,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,12,62519.84,MEDIUM,2025-10-07,2025-11-11,2025-11-16,5
CONT1000600,BOL2024100600,Busan,Houston,GlobalMar,STANDARD_OCEAN,132,65110.87,MEDIUM,2025-05-06,2025-06-10,2025-06-19,9
CONT1000601,BOL2024100601,Yantian,Savannah,PacificLine,STANDARD_OCEAN,77,50006.01,HIGH,2024-11-25,2024-12-25,2024-12-28,3
CONT1000602,BOL2024100602,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,15,74437.92,MEDIUM,2025-09-03,2025-09-28,2025-10-02,4
CONT1000603,BOL2024100603,Yantian,Los Angeles,NorthStar,STANDARD_OCEAN,67,74107.93,MEDIUM,2025-06-26,2025-07-25,2025-07-25,0
CONT1000604,BOL2024100604,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,76,20474.55,LOW,2025-11-03,2025-11-28,2025-11-29,1
CONT1000605,BOL2024100605,Ho Chi Minh,Houston,BlueWave,STANDARD_OCEAN,107,34076.55,LOW,2024-08-12,2024-09-17,2024-09-19,2
CONT1000606,BOL2024100606,Yantian,Long Beach,OceanBridge,PREMIUM_OCEAN,15,70968.32,MEDIUM,2024-08-30,2024-09-23,2024-09-23,0
CONT1000607,BOL2024100607,Singapore,Houston,GlobalMar,STANDARD_OCEAN,44,81453.16,HIGH,2025-08-04,2025-09-09,2025-09-09,0
CONT1000608,BOL2024100608,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,52,20911.91,MEDIUM,2025-07-09,2025-08-05,2025-08-09,4
CONT1000609,BOL2024100609,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,64,67356.22,MEDIUM,2024-02-27,2024-03-23,2024-03-27,4
CONT1000610,BOL2024100610,Shanghai,Savannah,NorthStar,STANDARD_OCEAN,59,15071.43,MEDIUM,2024-01-01,2024-01-29,2024-02-13,15
CONT1000611,BOL2024100611,Ningbo,Seattle,OceanBridge,STANDARD_OCEAN,13,58124.83,LOW,2024-11-27,2024-12-16,2024-12-16,0
CONT1000612,BOL2024100612,Ningbo,Savannah,OceanBridge,STANDARD_OCEAN,101,37566.76,MEDIUM,2024-04-23,2024-05-27,2024-05-31,4
CONT1000613,BOL2024100613,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,94,63230.72,HIGH,2025-08-23,2025-09-13,2025-09-13,0
CONT1000614,BOL2024100614,Yantian,Seattle,OceanBridge,STANDARD_OCEAN,119,62122.15,LOW,2024-06-10,2024-07-21,2024-07-26,5
CONT1000615,BOL2024100615,Singapore,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,65,33621.32,LOW,2024-06-27,2024-07-28,2024-07-28,0
CONT1000616,BOL2024100616,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,83,97465.3,LOW,2025-01-22,2025-02-18,2025-02-21,3
CONT1000617,BOL2024100617,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,16,62715.41,LOW,2025-08-09,2025-09-08,2025-10-04,26
CONT1000618,BOL2024100618,Ningbo,Savannah,GlobalMar,PREMIUM_OCEAN,135,77889.02,MEDIUM,2025-09-18,2025-10-09,2025-10-19,10
CONT1000619,BOL2024100619,Ningbo,Seattle,BlueWave,STANDARD_OCEAN,89,33837.37,MEDIUM,2024-08-31,2024-09-29,2024-10-07,8
CONT1000620,BOL2024100620,Ningbo,Houston,BlueWave,STANDARD_OCEAN,93,13974.44,MEDIUM,2025-10-16,2025-11-26,2025-11-29,3
CONT1000621,BOL2024100621,Busan,Los Angeles,GlobalMar,PREMIUM_OCEAN,97,60001.43,HIGH,2024-08-02,2024-08-23,2024-08-30,7
CONT1000622,BOL2024100622,Yantian,Los Angeles,BlueWave,STANDARD_OCEAN,120,33585.15,LOW,2024-02-19,2024-03-20,2024-03-29,9
CONT1000623,BOL2024100623,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,104,21977.51,HIGH,2025-02-27,2025-04-01,2025-04-04,3
CONT1000624,BOL2024100624,Yantian,Savannah,NorthStar,STANDARD_OCEAN,65,33964.86,MEDIUM,2024-04-13,2024-05-16,2024-05-16,0
CONT1000625,BOL2024100625,Ningbo,New York/New Jersey,BlueWave,STANDARD_OCEAN,13,120688.95,LOW,2024-02-04,2024-03-02,2024-03-02,0
CONT1000626,BOL2024100626,Yantian,Seattle,BlueWave,PREMIUM_OCEAN,104,70946.89,LOW,2024-03-16,2024-04-09,2024-04-14,5
CONT1000627,BOL2024100627,Ningbo,Houston,BlueWave,STANDARD_OCEAN,94,238964.63,HIGH,2025-07-14,2025-08-03,2025-08-03,0
CONT1000628,BOL2024100628,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,50,39637.89,MEDIUM,2024-02-01,2024-03-03,2024-03-05,2
CONT1000629,BOL2024100629,Ho Chi Minh,New York/New Jersey,OceanBridge,STANDARD_OCEAN,92,40865.73,LOW,2024-02-24,2024-03-16,2024-03-16,0
CONT1000630,BOL2024100630,Ningbo,Long Beach,NorthStar,PREMIUM_OCEAN,80,62473.09,HIGH,2025-07-21,2025-08-21,2025-08-21,0
CONT1000631,BOL2024100631,Yantian,Long Beach,BlueWave,PREMIUM_OCEAN,47,76711.34,LOW,2024-02-20,2024-03-17,2024-03-17,0
CONT1000632,BOL2024100632,Shanghai,Seattle,BlueWave,PREMIUM_OCEAN,130,69646.6,LOW,2025-03-13,2025-03-29,2025-03-29,0
CONT1000633,BOL2024100633,Ningbo,Los Angeles,BlueWave,STANDARD_OCEAN,82,33977.51,HIGH,2024-07-30,2024-08-22,2024-09-08,17
CONT1000634,BOL2024100634,Shanghai,New York/New Jersey,BlueWave,PREMIUM_OCEAN,75,29418.59,MEDIUM,2024-11-11,2024-12-07,2024-12-17,10
CONT1000635,BOL2024100635,Shanghai,Houston,PacificLine,STANDARD_OCEAN,105,39065.67,LOW,2025-01-31,2025-02-23,2025-03-06,11
CONT1000636,BOL2024100636,Yantian,Long Beach,NorthStar,STANDARD_OCEAN,120,57739.27,LOW,2024-02-15,2024-03-12,2024-03-14,2
CONT1000637,BOL2024100637,Busan,Seattle,OceanBridge,STANDARD_OCEAN,23,29183.17,LOW,2024-10-02,2024-11-07,2024-11-07,0
CONT1000638,BOL2024100638,Ningbo,Houston,BlueWave,STANDARD_OCEAN,96,49010.25,LOW,2024-03-28,2024-05-06,2024-05-06,0
CONT1000639,BOL2024100639,Ho Chi Minh,New York/New Jersey,PacificLine,STANDARD_OCEAN,23,35985.35,LOW,2024-08-20,2024-09-24,2024-09-30,6
CONT1000640,BOL2024100640,Busan,Savannah,NorthStar,STANDARD_OCEAN,129,16610.22,MEDIUM,2025-07-02,2025-08-10,2025-08-13,3
CONT1000641,BOL2024100641,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,109,44798.19,MEDIUM,2024-11-02,2024-11-22,2024-11-22,0
CONT1000642,BOL2024100642,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,45,28052.11,MEDIUM,2025-08-07,2025-09-10,2025-09-12,2
CONT1000643,BOL2024100643,Shanghai,New York/New Jersey,OceanBridge,PREMIUM_OCEAN,40,12368.7,LOW,2024-06-20,2024-07-10,2024-07-10,0
CONT1000644,BOL2024100644,Shanghai,New York/New Jersey,BlueWave,STANDARD_OCEAN,45,54328.45,MEDIUM,2025-03-21,2025-04-14,2025-04-17,3
CONT1000645,BOL2024100645,Ho Chi Minh,Seattle,GlobalMar,STANDARD_OCEAN,107,33702.88,HIGH,2024-03-09,2024-03-29,2024-03-29,0
CONT1000646,BOL2024100646,Ho Chi Minh,New York/New Jersey,PacificLine,STANDARD_OCEAN,125,42868.72,MEDIUM,2024-11-29,2024-12-25,2025-01-01,7
CONT1000647,BOL2024100647,Shanghai,Houston,PacificLine,PREMIUM_OCEAN,36,15057.61,LOW,2025-08-24,2025-09-23,2025-09-23,0
CONT1000648,BOL2024100648,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,33,108475.26,LOW,2025-08-03,2025-09-08,2025-09-19,11
CONT1000649,BOL2024100649,Shanghai,Savannah,BlueWave,STANDARD_OCEAN,96,71330.94,LOW,2024-10-19,2024-11-23,2024-11-23,0
CONT1000650,BOL2024100650,Busan,Seattle,NorthStar,STANDARD_OCEAN,129,27987.29,MEDIUM,2025-11-01,2025-12-04,2025-12-04,0
CONT1000651,BOL2024100651,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,110,39936.15,MEDIUM,2025-02-16,2025-03-10,2025-03-16,6
CONT1000652,BOL2024100652,Shanghai,New York/New Jersey,GlobalMar,STANDARD_OCEAN,129,33447.82,LOW,2024-08-31,2024-09-19,2024-09-27,8
CONT1000653,BOL2024100653,Yantian,Seattle,BlueWave,STANDARD_OCEAN,87,57387.03,MEDIUM,2024-12-11,2025-01-07,2025-01-09,2
CONT1000654,BOL2024100654,Yantian,New York/New Jersey,BlueWave,STANDARD_OCEAN,84,37447.88,LOW,2024-08-21,2024-09-12,2024-09-15,3
CONT1000655,BOL2024100655,Singapore,New York/New Jersey,GlobalMar,STANDARD_OCEAN,114,54522.53,LOW,2024-10-02,2024-11-12,2024-11-17,5
CONT1000656,BOL2024100656,Ho Chi Minh,Houston,BlueWave,STANDARD_OCEAN,112,32159.41,LOW,2024-07-11,2024-08-12,2024-08-21,9
CONT1000657,BOL2024100657,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,139,29640.85,HIGH,2025-01-17,2025-02-05,2025-02-05,0
CONT1000658,BOL2024100658,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,42,57052.53,MEDIUM,2025-06-02,2025-07-02,2025-07-03,1
CONT1000659,BOL2024100659,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,59,36281.57,MEDIUM,2024-06-26,2024-07-20,2024-07-25,5
CONT1000660,BOL2024100660,Shanghai,Long Beach,BlueWave,STANDARD_OCEAN,100,13741.67,LOW,2025-04-12,2025-05-01,2025-05-04,3
CONT1000661,BOL2024100661,Singapore,Long Beach,GlobalMar,PREMIUM_OCEAN,39,44400.91,MEDIUM,2025-01-12,2025-02-09,2025-02-21,12
CONT1000662,BOL2024100662,Singapore,Los Angeles,OceanBridge,STANDARD_OCEAN,122,51949.68,LOW,2025-01-16,2025-02-18,2025-03-06,16
CONT1000663,BOL2024100663,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,96,27134.97,LOW,2025-07-18,2025-08-16,2025-08-19,3
CONT1000664,BOL2024100664,Ningbo,Seattle,BlueWave,STANDARD_OCEAN,106,88559.69,LOW,2024-10-18,2024-11-05,2024-11-05,0
CONT1000665,BOL2024100665,Shanghai,Long Beach,PacificLine,STANDARD_OCEAN,65,23979.37,MEDIUM,2024-08-07,2024-09-01,2024-09-08,7
CONT1000666,BOL2024100666,Singapore,Long Beach,GlobalMar,PREMIUM_OCEAN,10,90466.01,LOW,2025-10-29,2025-11-25,2025-11-29,4
CONT1000667,BOL2024100667,Busan,Long Beach,OceanBridge,STANDARD_OCEAN,65,49400.45,LOW,2025-09-07,2025-09-25,2025-10-01,6
CONT1000668,BOL2024100668,Yantian,Savannah,GlobalMar,STANDARD_OCEAN,116,34525.49,MEDIUM,2025-10-20,2025-11-15,2025-11-21,6
CONT1000669,BOL2024100669,Busan,Seattle,NorthStar,PREMIUM_OCEAN,85,25860.11,MEDIUM,2024-09-15,2024-10-05,2024-10-05,0
CONT1000670,BOL2024100670,Singapore,Savannah,PacificLine,STANDARD_OCEAN,34,99704.78,MEDIUM,2025-02-10,2025-03-18,2025-03-23,5
CONT1000671,BOL2024100671,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,80,28577.02,LOW,2025-07-28,2025-09-04,2025-09-06,2
CONT1000672,BOL2024100672,Yantian,Houston,BlueWave,STANDARD_OCEAN,78,39943.58,HIGH,2025-05-08,2025-05-28,2025-06-12,15
CONT1000673,BOL2024100673,Singapore,Seattle,GlobalMar,STANDARD_OCEAN,84,52266.74,LOW,2024-09-24,2024-11-01,2024-11-01,0
CONT1000674,BOL2024100674,Ningbo,Long Beach,PacificLine,STANDARD_OCEAN,111,18092.26,MEDIUM,2024-09-03,2024-09-22,2024-09-25,3
CONT1000675,BOL2024100675,Singapore,Seattle,OceanBridge,STANDARD_OCEAN,135,48613.86,MEDIUM,2024-01-27,2024-03-05,2024-03-10,5
CONT1000676,BOL2024100676,Yantian,Seattle,NorthStar,STANDARD_OCEAN,17,115965.7,LOW,2025-02-18,2025-03-20,2025-03-20,0
CONT1000677,BOL2024100677,Ho Chi Minh,Houston,PacificLine,PREMIUM_OCEAN,129,61491.84,HIGH,2024-07-13,2024-08-06,2024-08-06,0
CONT1000678,BOL2024100678,Singapore,Seattle,PacificLine,STANDARD_OCEAN,54,24807.3,LOW,2024-11-03,2024-11-26,2024-11-26,0
CONT1000679,BOL2024100679,Yantian,Los Angeles,NorthStar,PREMIUM_OCEAN,93,113773.77,LOW,2024-05-11,2024-06-02,2024-06-02,0
CONT1000680,BOL2024100680,Singapore,Los Angeles,OceanBridge,STANDARD_OCEAN,86,132323.08,LOW,2024-12-29,2025-01-23,2025-01-23,0
CONT1000681,BOL2024100681,Busan,Seattle,GlobalMar,STANDARD_OCEAN,83,65731.88,MEDIUM,2024-09-23,2024-10-29,2024-10-30,1
CONT1000682,BOL2024100682,Busan,Los Angeles,NorthStar,STANDARD_OCEAN,26,89303.36,HIGH,2024-02-24,2024-04-02,2024-04-05,3
CONT1000683,BOL2024100683,Busan,Long Beach,PacificLine,PREMIUM_OCEAN,113,58600.7,LOW,2024-05-02,2024-05-28,2024-06-13,16
CONT1000684,BOL2024100684,Shanghai,Long Beach,OceanBridge,STANDARD_OCEAN,125,61769.51,MEDIUM,2024-07-24,2024-08-21,2024-09-12,22
CONT1000685,BOL2024100685,Ningbo,Seattle,OceanBridge,STANDARD_OCEAN,93,61098.0,MEDIUM,2024-03-23,2024-04-25,2024-04-25,0
